province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Meta,Colombia,2021-07-08,3.272,-73.0877,POINT(-73.0877 3.272),78015,1838,73946,2231,,,"Meta, Colombia"
Meta,Colombia,2021-10-25,3.272,-73.0877,POINT(-73.0877 3.272),89635,2276,,,,,"Meta, Colombia"
Meta,Colombia,2021-04-25,3.272,-73.0877,POINT(-73.0877 3.272),46030,1048,44175,807,,,"Meta, Colombia"
Meta,Colombia,2021-11-12,3.272,-73.0877,POINT(-73.0877 3.272),89815,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-24,3.272,-73.0877,POINT(-73.0877 3.272),87855,2226,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-04,3.272,-73.0877,POINT(-73.0877 3.272),88449,2237,,,,,"Meta, Colombia"
Meta,Colombia,2021-05-11,3.272,-73.0877,POINT(-73.0877 3.272),48296,1132,46553,611,,,"Meta, Colombia"
Meta,Colombia,2021-06-28,3.272,-73.0877,POINT(-73.0877 3.272),70878,1668,65833,3377,,,"Meta, Colombia"
Meta,Colombia,2021-08-01,3.272,-73.0877,POINT(-73.0877 3.272),85524,2118,82247,1159,,,"Meta, Colombia"
Meta,Colombia,2021-04-05,3.272,-73.0877,POINT(-73.0877 3.272),44117,1005,42582,530,,,"Meta, Colombia"
Meta,Colombia,2021-05-31,3.272,-73.0877,POINT(-73.0877 3.272),53039,1241,50616,1182,,,"Meta, Colombia"
Meta,Colombia,2021-08-13,3.272,-73.0877,POINT(-73.0877 3.272),86700,2177,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-28,3.272,-73.0877,POINT(-73.0877 3.272),90138,2282,,,,,"Meta, Colombia"
Meta,Colombia,2021-04-21,3.272,-73.0877,POINT(-73.0877 3.272),45380,1037,43769,574,,,"Meta, Colombia"
Meta,Colombia,2021-02-17,3.272,-73.0877,POINT(-73.0877 3.272),41853,957,40397,499,,,"Meta, Colombia"
Meta,Colombia,2021-07-03,3.272,-73.0877,POINT(-73.0877 3.272),73936,1745,69848,2343,,,"Meta, Colombia"
Meta,Colombia,2021-05-15,3.272,-73.0877,POINT(-73.0877 3.272),48895,1149,46975,771,,,"Meta, Colombia"
Meta,Colombia,2021-11-05,3.272,-73.0877,POINT(-73.0877 3.272),89727,2278,,,,,"Meta, Colombia"
Meta,Colombia,2021-03-27,3.272,-73.0877,POINT(-73.0877 3.272),43589,995,42095,499,,,"Meta, Colombia"
Meta,Colombia,2021-02-01,3.272,-73.0877,POINT(-73.0877 3.272),40547,893,38829,825,,,"Meta, Colombia"
Meta,Colombia,2021-07-18,3.272,-73.0877,POINT(-73.0877 3.272),81254,1974,77841,1439,,,"Meta, Colombia"
Meta,Colombia,2021-03-26,3.272,-73.0877,POINT(-73.0877 3.272),43487,995,42044,448,,,"Meta, Colombia"
Meta,Colombia,2021-06-25,3.272,-73.0877,POINT(-73.0877 3.272),67667,1616,63918,2133,,,"Meta, Colombia"
Meta,Colombia,2021-06-08,3.272,-73.0877,POINT(-73.0877 3.272),56581,1311,53927,1343,,,"Meta, Colombia"
Meta,Colombia,2021-03-11,3.272,-73.0877,POINT(-73.0877 3.272),42855,982,41380,493,,,"Meta, Colombia"
Meta,Colombia,2021-11-13,3.272,-73.0877,POINT(-73.0877 3.272),89836,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-06,3.272,-73.0877,POINT(-73.0877 3.272),87512,2211,,,,,"Meta, Colombia"
Meta,Colombia,2021-08-28,3.272,-73.0877,POINT(-73.0877 3.272),87303,2206,,,,,"Meta, Colombia"
Meta,Colombia,2021-12-23,3.272,-73.0877,POINT(-73.0877 3.272),90714,2300,,,,,"Meta, Colombia"
Meta,Colombia,2021-01-23,3.272,-73.0877,POINT(-73.0877 3.272),39261,849,36779,1633,,,"Meta, Colombia"
Meta,Colombia,2021-09-23,3.272,-73.0877,POINT(-73.0877 3.272),87829,2226,,,,,"Meta, Colombia"
Meta,Colombia,2021-05-14,3.272,-73.0877,POINT(-73.0877 3.272),48708,1143,46843,722,,,"Meta, Colombia"
Meta,Colombia,2021-11-19,3.272,-73.0877,POINT(-73.0877 3.272),89920,2280,,,,,"Meta, Colombia"
Meta,Colombia,2021-04-06,3.272,-73.0877,POINT(-73.0877 3.272),44162,1006,42740,416,,,"Meta, Colombia"
Meta,Colombia,2021-02-22,3.272,-73.0877,POINT(-73.0877 3.272),42081,967,40634,480,,,"Meta, Colombia"
Meta,Colombia,2021-05-04,3.272,-73.0877,POINT(-73.0877 3.272),47349,1086,45695,568,,,"Meta, Colombia"
Meta,Colombia,2021-02-16,3.272,-73.0877,POINT(-73.0877 3.272),41832,956,40353,523,,,"Meta, Colombia"
Meta,Colombia,2021-05-12,3.272,-73.0877,POINT(-73.0877 3.272),48423,1138,46677,608,,,"Meta, Colombia"
Meta,Colombia,2021-01-08,3.272,-73.0877,POINT(-73.0877 3.272),35604,767,33504,1333,,,"Meta, Colombia"
Meta,Colombia,2021-04-30,3.272,-73.0877,POINT(-73.0877 3.272),46812,1069,44843,900,,,"Meta, Colombia"
Meta,Colombia,2021-02-08,3.272,-73.0877,POINT(-73.0877 3.272),41322,927,39680,715,,,"Meta, Colombia"
Meta,Colombia,2021-12-29,3.272,-73.0877,POINT(-73.0877 3.272),90883,2301,,,,,"Meta, Colombia"
Meta,Colombia,2021-07-20,3.272,-73.0877,POINT(-73.0877 3.272),81565,2000,79295,270,,,"Meta, Colombia"
Meta,Colombia,2021-04-24,3.272,-73.0877,POINT(-73.0877 3.272),45795,1045,44072,678,,,"Meta, Colombia"
Meta,Colombia,2021-04-18,3.272,-73.0877,POINT(-73.0877 3.272),45031,1029,43345,657,,,"Meta, Colombia"
Meta,Colombia,2021-03-02,3.272,-73.0877,POINT(-73.0877 3.272),42462,973,40888,601,,,"Meta, Colombia"
Meta,Colombia,2021-07-14,3.272,-73.0877,POINT(-73.0877 3.272),80310,1921,76756,1633,,,"Meta, Colombia"
Meta,Colombia,2021-03-01,3.272,-73.0877,POINT(-73.0877 3.272),42381,973,40811,597,,,"Meta, Colombia"
Meta,Colombia,2021-04-19,3.272,-73.0877,POINT(-73.0877 3.272),45170,1030,43455,685,,,"Meta, Colombia"
Meta,Colombia,2021-10-31,3.272,-73.0877,POINT(-73.0877 3.272),89681,2278,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-18,3.272,-73.0877,POINT(-73.0877 3.272),87737,2225,,,,,"Meta, Colombia"
Meta,Colombia,2021-12-08,3.272,-73.0877,POINT(-73.0877 3.272),90348,2283,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-11,3.272,-73.0877,POINT(-73.0877 3.272),89807,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-01-09,3.272,-73.0877,POINT(-73.0877 3.272),35756,776,33745,1235,,,"Meta, Colombia"
Meta,Colombia,2021-07-09,3.272,-73.0877,POINT(-73.0877 3.272),78343,1852,73946,2545,,,"Meta, Colombia"
Meta,Colombia,2021-04-23,3.272,-73.0877,POINT(-73.0877 3.272),45602,1042,43961,599,,,"Meta, Colombia"
Meta,Colombia,2021-02-23,3.272,-73.0877,POINT(-73.0877 3.272),42147,967,40650,530,,,"Meta, Colombia"
Meta,Colombia,2021-06-27,3.272,-73.0877,POINT(-73.0877 3.272),69295,1649,65091,2555,,,"Meta, Colombia"
Meta,Colombia,2021-01-28,3.272,-73.0877,POINT(-73.0877 3.272),40151,869,38170,1112,,,"Meta, Colombia"
Meta,Colombia,2021-04-26,3.272,-73.0877,POINT(-73.0877 3.272),46113,1052,44251,810,,,"Meta, Colombia"
Meta,Colombia,2021-10-24,3.272,-73.0877,POINT(-73.0877 3.272),89620,2275,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-17,3.272,-73.0877,POINT(-73.0877 3.272),87716,2225,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-25,3.272,-73.0877,POINT(-73.0877 3.272),87886,2226,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-20,3.272,-73.0877,POINT(-73.0877 3.272),42021,964,40542,515,,,"Meta, Colombia"
Meta,Colombia,2021-10-05,3.272,-73.0877,POINT(-73.0877 3.272),88527,2240,,,,,"Meta, Colombia"
Meta,Colombia,2021-05-10,3.272,-73.0877,POINT(-73.0877 3.272),48125,1125,46442,558,,,"Meta, Colombia"
Meta,Colombia,2021-02-14,3.272,-73.0877,POINT(-73.0877 3.272),41763,951,40240,572,,,"Meta, Colombia"
Meta,Colombia,2021-11-01,3.272,-73.0877,POINT(-73.0877 3.272),89694,2278,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-13,3.272,-73.0877,POINT(-73.0877 3.272),41707,947,40192,568,,,"Meta, Colombia"
Meta,Colombia,2021-02-21,3.272,-73.0877,POINT(-73.0877 3.272),42060,967,40600,493,,,"Meta, Colombia"
Meta,Colombia,2021-05-03,3.272,-73.0877,POINT(-73.0877 3.272),47211,1084,45574,553,,,"Meta, Colombia"
Meta,Colombia,2021-04-17,3.272,-73.0877,POINT(-73.0877 3.272),44953,1028,43290,635,,,"Meta, Colombia"
Meta,Colombia,2021-12-26,3.272,-73.0877,POINT(-73.0877 3.272),90790,2301,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-05,3.272,-73.0877,POINT(-73.0877 3.272),41122,912,39413,797,,,"Meta, Colombia"
Meta,Colombia,2021-07-15,3.272,-73.0877,POINT(-73.0877 3.272),80629,1933,77169,1527,,,"Meta, Colombia"
Meta,Colombia,2021-07-31,3.272,-73.0877,POINT(-73.0877 3.272),85365,2105,82147,1113,,,"Meta, Colombia"
Meta,Colombia,2021-01-27,3.272,-73.0877,POINT(-73.0877 3.272),39956,866,37908,1182,,,"Meta, Colombia"
Meta,Colombia,2021-01-19,3.272,-73.0877,POINT(-73.0877 3.272),38276,828,36152,1296,,,"Meta, Colombia"
Meta,Colombia,2021-10-22,3.272,-73.0877,POINT(-73.0877 3.272),89601,2275,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-30,3.272,-73.0877,POINT(-73.0877 3.272),89671,2278,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-07,3.272,-73.0877,POINT(-73.0877 3.272),88697,2243,,,,,"Meta, Colombia"
Meta,Colombia,2021-06-29,3.272,-73.0877,POINT(-73.0877 3.272),72156,1687,67418,3051,,,"Meta, Colombia"
Meta,Colombia,2021-07-07,3.272,-73.0877,POINT(-73.0877 3.272),77400,1824,73306,2270,,,"Meta, Colombia"
Meta,Colombia,2021-08-02,3.272,-73.0877,POINT(-73.0877 3.272),85638,2125,82403,1110,,,"Meta, Colombia"
Meta,Colombia,2021-08-10,3.272,-73.0877,POINT(-73.0877 3.272),86476,2170,,,,,"Meta, Colombia"
Meta,Colombia,2021-12-27,3.272,-73.0877,POINT(-73.0877 3.272),90823,2301,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-06,3.272,-73.0877,POINT(-73.0877 3.272),88613,2241,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-23,3.272,-73.0877,POINT(-73.0877 3.272),89610,2275,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-09,3.272,-73.0877,POINT(-73.0877 3.272),87556,2212,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-26,3.272,-73.0877,POINT(-73.0877 3.272),87933,2228,,,,,"Meta, Colombia"
Meta,Colombia,2021-04-16,3.272,-73.0877,POINT(-73.0877 3.272),44883,1024,43213,646,,,"Meta, Colombia"
Meta,Colombia,2021-08-03,3.272,-73.0877,POINT(-73.0877 3.272),85744,2134,82507,1103,,,"Meta, Colombia"
Meta,Colombia,2021-07-06,3.272,-73.0877,POINT(-73.0877 3.272),76865,1811,72984,2070,,,"Meta, Colombia"
Meta,Colombia,2021-07-23,3.272,-73.0877,POINT(-73.0877 3.272),83547,2026,79978,1543,,,"Meta, Colombia"
Meta,Colombia,2021-02-15,3.272,-73.0877,POINT(-73.0877 3.272),41789,952,40321,516,,,"Meta, Colombia"
Meta,Colombia,2021-05-05,3.272,-73.0877,POINT(-73.0877 3.272),47460,1092,45857,511,,,"Meta, Colombia"
Meta,Colombia,2021-07-13,3.272,-73.0877,POINT(-73.0877 3.272),79882,1902,76525,1211,,,"Meta, Colombia"
Meta,Colombia,2021-05-13,3.272,-73.0877,POINT(-73.0877 3.272),48529,1140,46783,606,,,"Meta, Colombia"
Meta,Colombia,2021-12-28,3.272,-73.0877,POINT(-73.0877 3.272),90839,2301,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-07,3.272,-73.0877,POINT(-73.0877 3.272),41289,925,39554,810,,,"Meta, Colombia"
Meta,Colombia,2021-07-21,3.272,-73.0877,POINT(-73.0877 3.272),83345,2017,79645,1683,,,"Meta, Colombia"
Meta,Colombia,2021-06-26,3.272,-73.0877,POINT(-73.0877 3.272),68398,1629,64606,2163,,,"Meta, Colombia"
Meta,Colombia,2021-07-17,3.272,-73.0877,POINT(-73.0877 3.272),81254,1962,77703,1589,,,"Meta, Colombia"
Meta,Colombia,2021-05-29,3.272,-73.0877,POINT(-73.0877 3.272),52414,1229,50291,894,,,"Meta, Colombia"
Meta,Colombia,2021-03-25,3.272,-73.0877,POINT(-73.0877 3.272),43438,995,41995,448,,,"Meta, Colombia"
Meta,Colombia,2021-08-29,3.272,-73.0877,POINT(-73.0877 3.272),87321,2206,,,,,"Meta, Colombia"
Meta,Colombia,2021-06-09,3.272,-73.0877,POINT(-73.0877 3.272),57430,1332,54451,1876,,,"Meta, Colombia"
Meta,Colombia,2021-02-02,3.272,-73.0877,POINT(-73.0877 3.272),40704,899,38976,829,,,"Meta, Colombia"
Meta,Colombia,2021-08-14,3.272,-73.0877,POINT(-73.0877 3.272),86750,2180,,,,,"Meta, Colombia"
Meta,Colombia,2021-03-10,3.272,-73.0877,POINT(-73.0877 3.272),42765,980,41336,449,,,"Meta, Colombia"
Meta,Colombia,2021-11-14,3.272,-73.0877,POINT(-73.0877 3.272),89854,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-07-05,3.272,-73.0877,POINT(-73.0877 3.272),76060,1786,71683,2591,,,"Meta, Colombia"
Meta,Colombia,2021-09-05,3.272,-73.0877,POINT(-73.0877 3.272),87495,2211,,,,,"Meta, Colombia"
Meta,Colombia,2021-03-13,3.272,-73.0877,POINT(-73.0877 3.272),42980,984,41499,497,,,"Meta, Colombia"
Meta,Colombia,2021-04-07,3.272,-73.0877,POINT(-73.0877 3.272),44171,1008,42784,379,,,"Meta, Colombia"
Meta,Colombia,2021-09-21,3.272,-73.0877,POINT(-73.0877 3.272),87785,2225,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-03,3.272,-73.0877,POINT(-73.0877 3.272),89715,2278,,,,,"Meta, Colombia"
Meta,Colombia,2021-01-25,3.272,-73.0877,POINT(-73.0877 3.272),39564,861,37239,1464,,,"Meta, Colombia"
Meta,Colombia,2021-04-09,3.272,-73.0877,POINT(-73.0877 3.272),44271,1012,42831,428,,,"Meta, Colombia"
Meta,Colombia,2021-09-19,3.272,-73.0877,POINT(-73.0877 3.272),87769,2225,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-06,3.272,-73.0877,POINT(-73.0877 3.272),41221,919,39548,754,,,"Meta, Colombia"
Meta,Colombia,2021-07-30,3.272,-73.0877,POINT(-73.0877 3.272),85227,2098,82038,1091,,,"Meta, Colombia"
Meta,Colombia,2021-07-22,3.272,-73.0877,POINT(-73.0877 3.272),83547,2026,79978,1543,,,"Meta, Colombia"
Meta,Colombia,2021-07-16,3.272,-73.0877,POINT(-73.0877 3.272),81097,1951,77387,1759,,,"Meta, Colombia"
Meta,Colombia,2021-02-12,3.272,-73.0877,POINT(-73.0877 3.272),41664,940,40154,570,,,"Meta, Colombia"
Meta,Colombia,2021-01-26,3.272,-73.0877,POINT(-73.0877 3.272),39564,861,37239,1464,,,"Meta, Colombia"
Meta,Colombia,2021-05-20,3.272,-73.0877,POINT(-73.0877 3.272),49694,1172,47761,761,,,"Meta, Colombia"
Meta,Colombia,2021-05-02,3.272,-73.0877,POINT(-73.0877 3.272),47156,1079,45370,707,,,"Meta, Colombia"
Meta,Colombia,2021-12-09,3.272,-73.0877,POINT(-73.0877 3.272),90360,2286,,,,,"Meta, Colombia"
Meta,Colombia,2021-09-27,3.272,-73.0877,POINT(-73.0877 3.272),87933,2230,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-10,3.272,-73.0877,POINT(-73.0877 3.272),89794,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-08-11,3.272,-73.0877,POINT(-73.0877 3.272),86557,2171,,,,,"Meta, Colombia"
Meta,Colombia,2021-10-08,3.272,-73.0877,POINT(-73.0877 3.272),88797,2245,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-18,3.272,-73.0877,POINT(-73.0877 3.272),89908,2280,,,,,"Meta, Colombia"
Meta,Colombia,2021-06-23,3.272,-73.0877,POINT(-73.0877 3.272),66493,1581,63039,1873,,,"Meta, Colombia"
Meta,Colombia,2021-05-01,3.272,-73.0877,POINT(-73.0877 3.272),47045,1072,45049,924,,,"Meta, Colombia"
Meta,Colombia,2021-02-19,3.272,-73.0877,POINT(-73.0877 3.272),41975,963,40494,518,,,"Meta, Colombia"
Meta,Colombia,2021-08-26,3.272,-73.0877,POINT(-73.0877 3.272),87242,2206,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-15,3.272,-73.0877,POINT(-73.0877 3.272),89872,2279,,,,,"Meta, Colombia"
Meta,Colombia,2021-11-30,3.272,-73.0877,POINT(-73.0877 3.272),90185,2283,,,,,"Meta, Colombia"
Meta,Colombia,2021-03-29,3.272,-73.0877,POINT(-73.0877 3.272),43673,996,42210,467,,,"Meta, Colombia"
Meta,Colombia,2021-05-17,3.272,-73.0877,POINT(-73.0877 3.272),49134,1157,47223,754,,,"Meta, Colombia"
Meta,Colombia,2021-09-08,3.272,-73.0877,POINT(-73.0877 3.272),87532,2212,,,,,"Meta, Colombia"
Meta,Colombia,2021-02-03,3.272,-73.0877,POINT(-73.0877 3.272),40900,904,39147,849,,,"Meta, Colombia"
Meta,Colombia,2021-01-10,3.272,-73.0877,POINT(-73.0877 3.272),36024,778,33931,1315,,,"Meta, Colombia"
Cauca,Colombia,2021-08-07,2.705,-76.826000000000022,POINT(-76.826 2.705),53249,1392,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-09-28,2.705,-76.826000000000022,POINT(-76.826 2.705),55777,1527,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-02-11,2.705,-76.826000000000022,POINT(-76.826 2.705),26730,707,25167,856,,,"Cauca, Colombia"
Cauca,Colombia,2021-05-09,2.705,-76.826000000000022,POINT(-76.826 2.705),31388,839,29870,679,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-13,2.705,-76.826000000000022,POINT(-76.826 2.705),55966,1542,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-01,2.705,-76.826000000000022,POINT(-76.826 2.705),55825,1535,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-01,2.705,-76.826000000000022,POINT(-76.826 2.705),56848,1588,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-01-01,2.705,-76.826000000000022,POINT(-76.826 2.705),18844,505,16984,1355,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-19,2.705,-76.826000000000022,POINT(-76.826 2.705),38183,1035,35638,1510,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-18,2.705,-76.826000000000022,POINT(-76.826 2.705),37828,1028,35496,1304,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-16,2.705,-76.826000000000022,POINT(-76.826 2.705),56000,1547,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-01-17,2.705,-76.826000000000022,POINT(-76.826 2.705),22192,551,19637,2004,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-03,2.705,-76.826000000000022,POINT(-76.826 2.705),34796,931,32810,1055,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-17,2.705,-76.826000000000022,POINT(-76.826 2.705),57315,1592,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-04,2.705,-76.826000000000022,POINT(-76.826 2.705),56997,1588,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-24,2.705,-76.826000000000022,POINT(-76.826 2.705),50163,1303,46992,1868,,,"Cauca, Colombia"
Cauca,Colombia,2021-04-15,2.705,-76.826000000000022,POINT(-76.826 2.705),28968,791,27512,665,,,"Cauca, Colombia"
Cauca,Colombia,2021-03-05,2.705,-76.826000000000022,POINT(-76.826 2.705),27490,753,26166,571,,,"Cauca, Colombia"
Cauca,Colombia,2021-04-27,2.705,-76.826000000000022,POINT(-76.826 2.705),30171,808,28499,864,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-27,2.705,-76.826000000000022,POINT(-76.826 2.705),50877,1329,47869,1679,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-16,2.705,-76.826000000000022,POINT(-76.826 2.705),57293,1592,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-17,2.705,-76.826000000000022,POINT(-76.826 2.705),56011,1550,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-11-20,2.705,-76.826000000000022,POINT(-76.826 2.705),56575,1580,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-05-24,2.705,-76.826000000000022,POINT(-76.826 2.705),33063,887,31221,955,,,"Cauca, Colombia"
Cauca,Colombia,2021-08-20,2.705,-76.826000000000022,POINT(-76.826 2.705),54546,1438,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-15,2.705,-76.826000000000022,POINT(-76.826 2.705),36490,998,34645,847,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-05,2.705,-76.826000000000022,POINT(-76.826 2.705),57011,1588,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-09-13,2.705,-76.826000000000022,POINT(-76.826 2.705),55445,1509,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-28,2.705,-76.826000000000022,POINT(-76.826 2.705),56150,1563,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-05-21,2.705,-76.826000000000022,POINT(-76.826 2.705),32574,866,30934,774,,,"Cauca, Colombia"
Cauca,Colombia,2021-02-10,2.705,-76.826000000000022,POINT(-76.826 2.705),26648,706,25019,923,,,"Cauca, Colombia"
Cauca,Colombia,2021-09-14,2.705,-76.826000000000022,POINT(-76.826 2.705),55473,1510,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-11-23,2.705,-76.826000000000022,POINT(-76.826 2.705),56637,1584,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-14,2.705,-76.826000000000022,POINT(-76.826 2.705),55976,1545,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-11-22,2.705,-76.826000000000022,POINT(-76.826 2.705),56597,1584,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-15,2.705,-76.826000000000022,POINT(-76.826 2.705),55986,1545,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-30,2.705,-76.826000000000022,POINT(-76.826 2.705),57610,1599,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-01-03,2.705,-76.826000000000022,POINT(-76.826 2.705),19099,507,17210,1382,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-17,2.705,-76.826000000000022,POINT(-76.826 2.705),37731,1025,35235,1471,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-25,2.705,-76.826000000000022,POINT(-76.826 2.705),50381,1312,47255,1814,,,"Cauca, Colombia"
Cauca,Colombia,2021-04-29,2.705,-76.826000000000022,POINT(-76.826 2.705),30362,811,28733,818,,,"Cauca, Colombia"
Cauca,Colombia,2021-02-26,2.705,-76.826000000000022,POINT(-76.826 2.705),27324,746,25962,616,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-18,2.705,-76.826000000000022,POINT(-76.826 2.705),57331,1592,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-02,2.705,-76.826000000000022,POINT(-76.826 2.705),34609,926,32663,1020,,,"Cauca, Colombia"
Cauca,Colombia,2021-01-18,2.705,-76.826000000000022,POINT(-76.826 2.705),22331,557,20287,1487,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-10,2.705,-76.826000000000022,POINT(-76.826 2.705),45410,1186,42587,-42778,,,"Cauca, Colombia"
Cauca,Colombia,2021-02-25,2.705,-76.826000000000022,POINT(-76.826 2.705),27292,745,25931,616,,,"Cauca, Colombia"
Cauca,Colombia,2021-03-03,2.705,-76.826000000000022,POINT(-76.826 2.705),27446,751,26132,563,,,"Cauca, Colombia"
Cauca,Colombia,2021-09-15,2.705,-76.826000000000022,POINT(-76.826 2.705),55473,1514,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-26,2.705,-76.826000000000022,POINT(-76.826 2.705),56124,1563,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-06,2.705,-76.826000000000022,POINT(-76.826 2.705),57030,1588,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-26,2.705,-76.826000000000022,POINT(-76.826 2.705),50476,1319,47642,1515,,,"Cauca, Colombia"
Cauca,Colombia,2021-04-28,2.705,-76.826000000000022,POINT(-76.826 2.705),30286,809,28607,870,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-15,2.705,-76.826000000000022,POINT(-76.826 2.705),57276,1592,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-11-21,2.705,-76.826000000000022,POINT(-76.826 2.705),56597,1583,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-07-11,2.705,-76.826000000000022,POINT(-76.826 2.705),45410,1186,42587,-43161,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-16,2.705,-76.826000000000022,POINT(-76.826 2.705),37177,1010,34915,1252,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-11,2.705,-76.826000000000022,POINT(-76.826 2.705),55944,1542,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-18,2.705,-76.826000000000022,POINT(-76.826 2.705),56022,1550,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-03-18,2.705,-76.826000000000022,POINT(-76.826 2.705),27752,766,26498,488,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-01,2.705,-76.826000000000022,POINT(-76.826 2.705),34165,919,32296,950,,,"Cauca, Colombia"
Cauca,Colombia,2021-02-27,2.705,-76.826000000000022,POINT(-76.826 2.705),27343,748,26003,592,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-19,2.705,-76.826000000000022,POINT(-76.826 2.705),57350,1592,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-04-14,2.705,-76.826000000000022,POINT(-76.826 2.705),28897,791,27431,675,,,"Cauca, Colombia"
Cauca,Colombia,2021-03-06,2.705,-76.826000000000022,POINT(-76.826 2.705),27490,753,26166,571,,,"Cauca, Colombia"
Cauca,Colombia,2021-06-30,2.705,-76.826000000000022,POINT(-76.826 2.705),42114,1121,38989,2004,,,"Cauca, Colombia"
Cauca,Colombia,2021-05-22,2.705,-76.826000000000022,POINT(-76.826 2.705),32645,881,30999,765,,,"Cauca, Colombia"
Cauca,Colombia,2021-01-30,2.705,-76.826000000000022,POINT(-76.826 2.705),25494,646,23205,1643,,,"Cauca, Colombia"
Cauca,Colombia,2021-10-29,2.705,-76.826000000000022,POINT(-76.826 2.705),56161,1563,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-09-29,2.705,-76.826000000000022,POINT(-76.826 2.705),55793,1530,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-12-02,2.705,-76.826000000000022,POINT(-76.826 2.705),56918,1588,,,,,"Cauca, Colombia"
Cauca,Colombia,2021-08-06,2.705,-76.826000000000022,POINT(-76.826 2.705),53067,1390,,,,,"Cauca, Colombia"
